"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"blue","28","60","White",25.7049390396195,24.9950042372783
"blue","28","60","Black",16.6051428905209,35.1692382139563
"blue","28","60","Asian",3.58586473717762,22.3172117811928
"blue","28","60","Hispanic",11.4664749440827,27.4093510291121
"blue","28","60","American_Indian",0.00570703868103995,22
"blue","28","60","Others",2.63187134991831,22.4456333991724
"orange","24.1034482758621","29","White",3.33355715518949,28.4191563258144
"orange","24.1034482758621","29","Black",16.3235314519308,19.6606668841887
"orange","24.1034482758621","29","Asian",1.65324112457059,19.9042372879602
"orange","24.1034482758621","29","Hispanic",7.36403215190051,32.4477635842148
"orange","24.1034482758621","29","American_Indian",0.0505760244289878,45.9758492407148
"orange","24.1034482758621","29","Others",0.275062091979657,33.2777598190042
"brown","30","3","White",1.65726787880524,38.9237382630829
"brown","30","3","Black",0.850360039089958,2.18885984481526
"brown","30","3","Asian",0.0204915636485132,46.4848670131458
"brown","30","3","Hispanic",0.47188051845629,48.0610481091073
"brown","30","3","American_Indian",0,NA
"brown","30","3","Others",0,NA
"yellow","19.2173913043478","23","White",13.4627365303455,20.4326076262786
"yellow","19.2173913043478","23","Black",1.65484658289572,18.3804471389261
"yellow","19.2173913043478","23","Asian",3.10860274343714,18.4009138394965
"yellow","19.2173913043478","23","Hispanic",4.15050726996695,16.3231941519975
"yellow","19.2173913043478","23","American_Indian",0.0618399090840708,6.08887829574594
"yellow","19.2173913043478","23","Others",0.561466964270584,19.9070729898874
"green","19.5294117647059","17","White",7.79251473313793,19.789739965683
"green","19.5294117647059","17","Black",2.85451690931681,16.5496591849871
"green","19.5294117647059","17","Asian",1.12902682397325,19.8891408531433
"green","19.5294117647059","17","Hispanic",4.94794078127887,20.4756989230396
"green","19.5294117647059","17","American_Indian",0.00960384153661465,21
"green","19.5294117647059","17","Others",0.266396910756524,24.6897676817916
"purple","28.0967741935484","31","White",13.9065236285054,27.9053746675209
"purple","28.0967741935484","31","Black",5.33646788231308,24.3085857084143
"purple","28.0967741935484","31","Asian",5.97300093559505,28.3431397998499
"purple","28.0967741935484","31","Hispanic",4.40604067202207,32.1459771599233
"purple","28.0967741935484","31","American_Indian",0.154041223164799,32.5759895068005
"purple","28.0967741935484","31","Others",1.22392565839959,30.4455847056851
"all","26.398773006135","163","White",65.8575389656031,26.1650034231114
"all","26.398773006135","163","Black",43.6248657560672,26.0872730794013
"all","26.398773006135","163","Asian",15.4702279284022,24.6669030154255
"all","26.398773006135","163","Hispanic",32.8068763377074,28.2055946944618
"all","26.398773006135","163","American_Indian",0.281768036895512,30.4669848407297
"all","26.398773006135","163","Others",4.95872297532467,25.4619567390658
"all color","26.398773006135","163","blue",60,26.4333333333333
"all color","26.398773006135","163","orange",29,26.1379310344828
"all color","26.398773006135","163","brown",3,38.6666666666667
"all color","26.398773006135","163","yellow",23,26.304347826087
"all color","26.398773006135","163","green",17,22.4705882352941
"all color","26.398773006135","163","purple",31,27.6129032258065
"default","32.9631901840491","163","White",65.8575389656031,33.8848868852676
"default","32.9631901840491","163","Black",43.6248657560672,30.1482333825118
"default","32.9631901840491","163","Asian",15.4702279284022,31.8945146855439
"default","32.9631901840491","163","Hispanic",32.8068763377074,35.1466618227629
"default","32.9631901840491","163","American_Indian",0.281768036895512,31.5765303645777
"default","32.9631901840491","163","Others",4.95872297532467,34.4538808554939
"default color","32.9631901840491","163","blue",60,33.45
"default color","32.9631901840491","163","orange",29,26.3793103448276
"default color","32.9631901840491","163","brown",3,22.6666666666667
"default color","32.9631901840491","163","yellow",23,33.1304347826087
"default color","32.9631901840491","163","green",17,39.6470588235294
"default color","32.9631901840491","163","purple",31,35.3870967741936
