"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"purple","29.6","20","White",11.6042923890239,30.5592748853079
"purple","29.6","20","Black",3.01779179581678,29.2410056309085
"purple","29.6","20","Asian",2.21404691646503,28.601763200179
"purple","29.6","20","Hispanic",2.74091647752172,26.5052789592929
"purple","29.6","20","American_Indian",0.0898296450438816,28.7587462860909
"purple","29.6","20","Others",0.33312277612869,31.7606104045412
"purple","29.6","20","NorthSide",3,32.3333333333333
"purple","29.6","20","FarNorthSide",14,31.0714285714286
"purple","29.6","20","FarSoutheastSide",0,NA
"purple","29.6","20","SouthSide",0,NA
"purple","29.6","20","CentralChicago",3,20
"purple","29.6","20","FarSouthwestSide",0,NA
"purple","29.6","20","SouthwestSide",0,NA
"purple","29.6","20","WestSide",0,NA
"purple","29.6","20","NorthwestSide",0,NA
"blue","23","45","White",16.7221700340372,20.1364195443327
"blue","23","45","Black",16.1325559780962,26.1247549353824
"blue","23","45","Asian",2.97227567541403,20.7559355970939
"blue","23","45","Hispanic",7.97533852999265,23.7157757314674
"blue","23","45","American_Indian",0.0762463343108504,18
"blue","23","45","Others",1.1214134481491,21.9456621118135
"blue","23","45","NorthSide",23,19.9130434782609
"blue","23","45","FarNorthSide",6,25.1666666666667
"blue","23","45","FarSoutheastSide",6,25.1666666666667
"blue","23","45","SouthSide",0,NA
"blue","23","45","CentralChicago",0,NA
"blue","23","45","FarSouthwestSide",3,26
"blue","23","45","SouthwestSide",0,NA
"blue","23","45","WestSide",7,28.1428571428571
"blue","23","45","NorthwestSide",0,NA
"orange","26.8888888888889","27","White",9.67150988473854,26.5394862559048
"orange","26.8888888888889","27","Black",8.00515953995718,30.1599470216896
"orange","26.8888888888889","27","Asian",2.36801783226592,27.7413106681645
"orange","26.8888888888889","27","Hispanic",6.09386814635488,23.0167785075328
"orange","26.8888888888889","27","American_Indian",0,NA
"orange","26.8888888888889","27","Others",0.86144459668348,25.4627831759564
"orange","26.8888888888889","27","NorthSide",0,NA
"orange","26.8888888888889","27","FarNorthSide",2,9
"orange","26.8888888888889","27","FarSoutheastSide",3,30.3333333333333
"orange","26.8888888888889","27","SouthSide",14,32.2142857142857
"orange","26.8888888888889","27","CentralChicago",2,30
"orange","26.8888888888889","27","FarSouthwestSide",1,7
"orange","26.8888888888889","27","SouthwestSide",2,25
"orange","26.8888888888889","27","WestSide",2,17
"orange","26.8888888888889","27","NorthwestSide",1,15
"green","23.8571428571429","21","White",8.17714930944302,19.6073269393077
"green","23.8571428571429","21","Black",2.17260741261597,14.0569289556269
"green","23.8571428571429","21","Asian",1.96248152263515,18.7814258796505
"green","23.8571428571429","21","Hispanic",8.22772779318925,32.3917996491463
"green","23.8571428571429","21","American_Indian",0.0439432776053338,7.90525688339668
"green","23.8571428571429","21","Others",0.416090684511279,15.4083661308419
"green","23.8571428571429","21","NorthSide",4,22.75
"green","23.8571428571429","21","FarNorthSide",3,22.6666666666667
"green","23.8571428571429","21","FarSoutheastSide",0,NA
"green","23.8571428571429","21","SouthSide",2,12.5
"green","23.8571428571429","21","CentralChicago",2,4.5
"green","23.8571428571429","21","FarSouthwestSide",1,17
"green","23.8571428571429","21","SouthwestSide",0,NA
"green","23.8571428571429","21","WestSide",6,31.6666666666667
"green","23.8571428571429","21","NorthwestSide",3,33.6666666666667
"yellow","NaN","0","White",0,NA
"yellow","NaN","0","Black",0,NA
"yellow","NaN","0","Asian",0,NA
"yellow","NaN","0","Hispanic",0,NA
"yellow","NaN","0","American_Indian",0,NA
"yellow","NaN","0","Others",0,NA
"yellow","NaN","0","NorthSide",0,NA
"yellow","NaN","0","FarNorthSide",0,NA
"yellow","NaN","0","FarSoutheastSide",0,NA
"yellow","NaN","0","SouthSide",0,NA
"yellow","NaN","0","CentralChicago",0,NA
"yellow","NaN","0","FarSouthwestSide",0,NA
"yellow","NaN","0","SouthwestSide",0,NA
"yellow","NaN","0","WestSide",0,NA
"yellow","NaN","0","NorthwestSide",0,NA
"brown","21","1","White",0.184590690208668,21
"brown","21","1","Black",0,NA
"brown","21","1","Asian",0.0200642054574639,21
"brown","21","1","Hispanic",0.785714285714286,21
"brown","21","1","American_Indian",0.00963081861958266,21
"brown","21","1","Others",0,NA
"brown","21","1","NorthSide",0,NA
"brown","21","1","FarNorthSide",0,NA
"brown","21","1","FarSoutheastSide",0,NA
"brown","21","1","SouthSide",0,NA
"brown","21","1","CentralChicago",0,NA
"brown","21","1","FarSouthwestSide",0,NA
"brown","21","1","SouthwestSide",0,NA
"brown","21","1","WestSide",1,21
"brown","21","1","NorthwestSide",0,NA
"all","23.7543859649123","114","White",46.3597123074513,22.2215375194075
"all","23.7543859649123","114","Black",29.3281147264861,25.1321574799588
"all","23.7543859649123","114","Asian",9.5368861522376,22.4471356935637
"all","23.7543859649123","114","Hispanic",25.8235652327728,25.6247319957341
"all","23.7543859649123","114","American_Indian",0.219650075579649,18.2311692860653
"all","23.7543859649123","114","Others",2.73207150547255,22.3035605120632
"all color","23.7543859649123","114","purple",20,24.6
"all color","23.7543859649123","114","blue",45,23.0888888888889
"all color","23.7543859649123","114","orange",27,25.5925925925926
"all color","23.7543859649123","114","green",21,22.047619047619
"all color","23.7543859649123","114","yellow",0,NA
"all color","23.7543859649123","114","brown",1,23
"all location","23.7543859649123","114","NorthSide",30,21.2666666666667
"all location","23.7543859649123","114","FarNorthSide",25,24.4
"all location","23.7543859649123","114","FarSoutheastSide",9,26.4444444444444
"all location","23.7543859649123","114","SouthSide",16,27.3125
"all location","23.7543859649123","114","CentralChicago",7,14.4285714285714
"all location","23.7543859649123","114","FarSouthwestSide",5,18
"all location","23.7543859649123","114","SouthwestSide",2,25.5
"all location","23.7543859649123","114","WestSide",16,26.75
"all location","23.7543859649123","114","NorthwestSide",4,28.75
"default","26.1491228070175","114","White",46.3597123074513,26.9285880958444
"default","26.1491228070175","114","Black",29.3281147264861,22.2242316921474
"default","26.1491228070175","114","Asian",9.5368861522376,29.3711138632945
"default","26.1491228070175","114","Hispanic",25.8235652327728,27.6749904141155
"default","26.1491228070175","114","American_Indian",0.219650075579649,33.1437039586405
"default","26.1491228070175","114","Others",2.73207150547255,28.8234329388251
"default color","26.1491228070175","114","purple",20,26.75
"default color","26.1491228070175","114","blue",45,23.5333333333333
"default color","26.1491228070175","114","orange",27,31.4444444444444
"default color","26.1491228070175","114","green",21,25.5714285714286
"default color","26.1491228070175","114","yellow",0,NA
"default color","26.1491228070175","114","brown",1,1
"default location","26.1491228070175","114","NorthSide",30,27.9333333333333
"default location","26.1491228070175","114","FarNorthSide",25,29.96
"default location","26.1491228070175","114","FarSoutheastSide",9,26
"default location","26.1491228070175","114","SouthSide",16,34.1875
"default location","26.1491228070175","114","CentralChicago",7,27.5714285714286
"default location","26.1491228070175","114","FarSouthwestSide",5,6.2
"default location","26.1491228070175","114","SouthwestSide",2,36.5
"default location","26.1491228070175","114","WestSide",16,16.5625
"default location","26.1491228070175","114","NorthwestSide",4,12.75
