"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"purple","15.7272727272727","11","White",4.32791782080667,15.8741141080505
"purple","15.7272727272727","11","Black",3.0367633214096,13.3913865623863
"purple","15.7272727272727","11","Asian",2.64070844318664,17.6083919119903
"purple","15.7272727272727","11","Hispanic",0.667627526295635,18.8227082190943
"purple","15.7272727272727","11","American_Indian",0,NA
"purple","15.7272727272727","11","Others",0.326982888301463,13.9655008586779
"purple","15.7272727272727","11","NorthSide",0,NA
"purple","15.7272727272727","11","FarNorthSide",1,15
"purple","15.7272727272727","11","FarSoutheastSide",0,NA
"purple","15.7272727272727","11","SouthSide",3,14.6666666666667
"purple","15.7272727272727","11","CentralChicago",6,14.3333333333333
"purple","15.7272727272727","11","FarSouthwestSide",0,NA
"purple","15.7272727272727","11","SouthwestSide",0,NA
"purple","15.7272727272727","11","WestSide",1,28
"purple","15.7272727272727","11","NorthwestSide",0,NA
"blue","29.0689655172414","29","White",9.06150705193734,30.0258730275073
"blue","29.0689655172414","29","Black",6.58982851679886,19.480930539629
"blue","29.0689655172414","29","Asian",3.11779688049379,33.5744342070074
"blue","29.0689655172414","29","Hispanic",9.34943600863069,33.1723136434206
"blue","29.0689655172414","29","American_Indian",0.103752689305009,16.5941888094437
"blue","29.0689655172414","29","Others",0.77767885283431,33.4353525287747
"blue","29.0689655172414","29","NorthSide",6,27.5
"blue","29.0689655172414","29","FarNorthSide",13,38
"blue","29.0689655172414","29","FarSoutheastSide",1,16
"blue","29.0689655172414","29","SouthSide",0,NA
"blue","29.0689655172414","29","CentralChicago",1,0
"blue","29.0689655172414","29","FarSouthwestSide",1,16
"blue","29.0689655172414","29","SouthwestSide",0,NA
"blue","29.0689655172414","29","WestSide",7,21.7142857142857
"blue","29.0689655172414","29","NorthwestSide",0,NA
"orange","30.3703703703704","27","White",7.33793704337218,26.4604943958728
"orange","30.3703703703704","27","Black",3.70018633421914,30.9190582973502
"orange","30.3703703703704","27","Asian",0.851963335967864,28.0852978707721
