"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"blue","NaN","0","White",0,NA
"blue","NaN","0","Black",0,NA
"blue","NaN","0","Asian",0,NA
"blue","NaN","0","Hispanic",0,NA
"blue","NaN","0","American_Indian",0,NA
"blue","NaN","0","Others",0,NA
"orange","NaN","0","White",0,NA
"orange","NaN","0","Black",0,NA
"orange","NaN","0","Asian",0,NA
"orange","NaN","0","Hispanic",0,NA
"orange","NaN","0","American_Indian",0,NA
"orange","NaN","0","Others",0,NA
"brown","NaN","0","White",0,NA
"brown","NaN","0","Black",0,NA
"brown","NaN","0","Asian",0,NA
"brown","NaN","0","Hispanic",0,NA
"brown","NaN","0","American_Indian",0,NA
"brown","NaN","0","Others",0,NA
"yellow","NaN","0","White",0,NA
"yellow","NaN","0","Black",0,NA
"yellow","NaN","0","Asian",0,NA
"yellow","NaN","0","Hispanic",0,NA
"yellow","NaN","0","American_Indian",0,NA
"yellow","NaN","0","Others",0,NA
"green","-0.575","40","White",19.4637891108828,-3.39249410639216
"green","-0.575","40","Black",5.33190037993513,6.91522366053272
"green","-0.575","40","Asian",4.1496045903323,-1.55144136500826
"green","-0.575","40","Hispanic",9.87556010512936,0.815879583344085
"green","-0.575","40","American_Indian",0.0475621402938767,-36.9903962493431
"green","-0.575","40","Others",1.13158367342648,5.56693163190378
"purple","NaN","0","White",0,NA
"purple","NaN","0","Black",0,NA
"purple","NaN","0","Asian",0,NA
"purple","NaN","0","Hispanic",0,NA
"purple","NaN","0","American_Indian",0,NA
"purple","NaN","0","Others",0,NA
"all","-0.575","40","White",19.4637891108828,-3.39249410639216
"all","-0.575","40","Black",5.33190037993513,6.91522366053272
"all","-0.575","40","Asian",4.1496045903323,-1.55144136500826
"all","-0.575","40","Hispanic",9.87556010512936,0.815879583344085
"all","-0.575","40","American_Indian",0.0475621402938767,-36.9903962493431
"all","-0.575","40","Others",1.13158367342648,5.56693163190378
