"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"blue","NaN","0","White",0,NA
"blue","NaN","0","Black",0,NA
"blue","NaN","0","Asian",0,NA
"blue","NaN","0","Hispanic",0,NA
"blue","NaN","0","American_Indian",0,NA
"blue","NaN","0","Others",0,NA
"orange","7.04545454545455","44","White",12.6981940076615,-2.86196649609597
"orange","7.04545454545455","44","Black",16.1552457710853,26.2752696732947
"orange","7.04545454545455","44","Asian",3.19234280514424,-8.84107121446411
"orange","7.04545454545455","44","Hispanic",11.3431014987423,-4.88168258347199
"orange","7.04545454545455","44","American_Indian",0.0006265664160401,-70
"orange","7.04545454545455","44","Others",0.610489350950613,9.00814615033058
"brown","NaN","0","White",0,NA
"brown","NaN","0","Black",0,NA
"brown","NaN","0","Asian",0,NA
"brown","NaN","0","Hispanic",0,NA
"brown","NaN","0","American_Indian",0,NA
"brown","NaN","0","Others",0,NA
"yellow","NaN","0","White",0,NA
"yellow","NaN","0","Black",0,NA
"yellow","NaN","0","Asian",0,NA
"yellow","NaN","0","Hispanic",0,NA
"yellow","NaN","0","American_Indian",0,NA
"yellow","NaN","0","Others",0,NA
"green","NaN","0","White",0,NA
"green","NaN","0","Black",0,NA
"green","NaN","0","Asian",0,NA
"green","NaN","0","Hispanic",0,NA
"green","NaN","0","American_Indian",0,NA
"green","NaN","0","Others",0,NA
"purple","NaN","0","White",0,NA
"purple","NaN","0","Black",0,NA
"purple","NaN","0","Asian",0,NA
"purple","NaN","0","Hispanic",0,NA
"purple","NaN","0","American_Indian",0,NA
"purple","NaN","0","Others",0,NA
"all","7.04545454545455","44","White",12.6981940076615,-2.86196649609597
"all","7.04545454545455","44","Black",16.1552457710853,26.2752696732947
"all","7.04545454545455","44","Asian",3.19234280514424,-8.84107121446411
"all","7.04545454545455","44","Hispanic",11.3431014987423,-4.88168258347199
"all","7.04545454545455","44","American_Indian",0.0006265664160401,-70
"all","7.04545454545455","44","Others",0.610489350950613,9.00814615033058
