"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"blue","NaN","0","White",0,NA
"blue","NaN","0","Black",0,NA
"blue","NaN","0","Asian",0,NA
"blue","NaN","0","Hispanic",0,NA
"blue","NaN","0","American_Indian",0,NA
"blue","NaN","0","Others",0,NA
"orange","NaN","0","White",0,NA
"orange","NaN","0","Black",0,NA
"orange","NaN","0","Asian",0,NA
"orange","NaN","0","Hispanic",0,NA
"orange","NaN","0","American_Indian",0,NA
"orange","NaN","0","Others",0,NA
"brown","NaN","0","White",0,NA
"brown","NaN","0","Black",0,NA
"brown","NaN","0","Asian",0,NA
"brown","NaN","0","Hispanic",0,NA
"brown","NaN","0","American_Indian",0,NA
"brown","NaN","0","Others",0,NA
"yellow","NaN","0","White",0,NA
"yellow","NaN","0","Black",0,NA
"yellow","NaN","0","Asian",0,NA
"yellow","NaN","0","Hispanic",0,NA
"yellow","NaN","0","American_Indian",0,NA
"yellow","NaN","0","Others",0,NA
"green","7.1","40","White",17.468597912266,9.24546836080676
"green","7.1","40","Black",4.97073093446158,10.1063450560075
"green","7.1","40","Asian",3.48738085474274,11.0006584037621
"green","7.1","40","Hispanic",12.9623966968288,2.10533827738996
"green","7.1","40","American_Indian",0.0423186240417869,-3.69498890981537
"green","7.1","40","Others",1.06857497765904,6.32745501133073
"purple","NaN","0","White",0,NA
"purple","NaN","0","Black",0,NA
"purple","NaN","0","Asian",0,NA
"purple","NaN","0","Hispanic",0,NA
"purple","NaN","0","American_Indian",0,NA
"purple","NaN","0","Others",0,NA
"all","7.1","40","White",17.468597912266,9.24546836080676
"all","7.1","40","Black",4.97073093446158,10.1063450560075
"all","7.1","40","Asian",3.48738085474274,11.0006584037621
"all","7.1","40","Hispanic",12.9623966968288,2.10533827738996
"all","7.1","40","American_Indian",0.0423186240417869,-3.69498890981537
"all","7.1","40","Others",1.06857497765904,6.32745501133073
