"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"blue","NaN","0","White",0,NA
"blue","NaN","0","Black",0,NA
"blue","NaN","0","Asian",0,NA
"blue","NaN","0","Hispanic",0,NA
"blue","NaN","0","American_Indian",0,NA
"blue","NaN","0","Others",0,NA
"orange","24.4","45","White",18.9446538184595,32.7328315858208
"orange","24.4","45","Black",8.29596386374508,14.7098450982306
"orange","24.4","45","Asian",3.66838106834269,23.37762240553
"orange","24.4","45","Hispanic",12.8395595771552,18.6853773013039
"orange","24.4","45","American_Indian",0.0223037459846978,29.7827717963345
"orange","24.4","45","Others",1.22913792631281,24.0177958767796
"brown","NaN","0","White",0,NA
"brown","NaN","0","Black",0,NA
"brown","NaN","0","Asian",0,NA
"brown","NaN","0","Hispanic",0,NA
"brown","NaN","0","American_Indian",0,NA
"brown","NaN","0","Others",0,NA
"yellow","NaN","0","White",0,NA
"yellow","NaN","0","Black",0,NA
"yellow","NaN","0","Asian",0,NA
"yellow","NaN","0","Hispanic",0,NA
"yellow","NaN","0","American_Indian",0,NA
"yellow","NaN","0","Others",0,NA
"green","NaN","0","White",0,NA
"green","NaN","0","Black",0,NA
"green","NaN","0","Asian",0,NA
"green","NaN","0","Hispanic",0,NA
"green","NaN","0","American_Indian",0,NA
"green","NaN","0","Others",0,NA
"purple","NaN","0","White",0,NA
"purple","NaN","0","Black",0,NA
"purple","NaN","0","Asian",0,NA
"purple","NaN","0","Hispanic",0,NA
"purple","NaN","0","American_Indian",0,NA
"purple","NaN","0","Others",0,NA
"all","24.4","45","White",18.9446538184595,32.7328315858208
"all","24.4","45","Black",8.29596386374508,14.7098450982306
"all","24.4","45","Asian",3.66838106834269,23.37762240553
"all","24.4","45","Hispanic",12.8395595771552,18.6853773013039
"all","24.4","45","American_Indian",0.0223037459846978,29.7827717963345
"all","24.4","45","Others",1.22913792631281,24.0177958767796
