"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"blue","NaN","0","White",0,NA
"blue","NaN","0","Black",0,NA
"blue","NaN","0","Asian",0,NA
"blue","NaN","0","Hispanic",0,NA
"blue","NaN","0","American_Indian",0,NA
"blue","NaN","0","Others",0,NA
"orange","NaN","0","White",0,NA
"orange","NaN","0","Black",0,NA
"orange","NaN","0","Asian",0,NA
"orange","NaN","0","Hispanic",0,NA
"orange","NaN","0","American_Indian",0,NA
"orange","NaN","0","Others",0,NA
"brown","NaN","0","White",0,NA
"brown","NaN","0","Black",0,NA
"brown","NaN","0","Asian",0,NA
"brown","NaN","0","Hispanic",0,NA
"brown","NaN","0","American_Indian",0,NA
"brown","NaN","0","Others",0,NA
"yellow","NaN","0","White",0,NA
"yellow","NaN","0","Black",0,NA
"yellow","NaN","0","Asian",0,NA
"yellow","NaN","0","Hispanic",0,NA
"yellow","NaN","0","American_Indian",0,NA
"yellow","NaN","0","Others",0,NA
"green","NaN","0","White",0,NA
"green","NaN","0","Black",0,NA
"green","NaN","0","Asian",0,NA
"green","NaN","0","Hispanic",0,NA
"green","NaN","0","American_Indian",0,NA
"green","NaN","0","Others",0,NA
"purple","-0.220588235294118","68","White",36.6321015668296,-2.28765044325421
"purple","-0.220588235294118","68","Black",5.97041277288973,2.7983193808482
"purple","-0.220588235294118","68","Asian",12.6897024848304,2.14853337172975
"purple","-0.220588235294118","68","Hispanic",10.7870915376889,1.23632861812726
"purple","-0.220588235294118","68","American_Indian",0.109694284118357,-19.9085925138902
"purple","-0.220588235294118","68","Others",1.81099735364304,7.55249097872397
"all","-0.220588235294118","68","White",36.6321015668296,-2.28765044325421
"all","-0.220588235294118","68","Black",5.97041277288973,2.7983193808482
"all","-0.220588235294118","68","Asian",12.6897024848304,2.14853337172975
"all","-0.220588235294118","68","Hispanic",10.7870915376889,1.23632861812726
"all","-0.220588235294118","68","American_Indian",0.109694284118357,-19.9085925138902
"all","-0.220588235294118","68","Others",1.81099735364304,7.55249097872397
