"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"blue","0.14","50","White",19.4270145868166,19.3976319619028
"blue","0.14","50","Black",21.3671031791593,-20.6806470664438
"blue","0.14","50","Asian",3.36837102562409,24.871595847437
"blue","0.14","50","Hispanic",4.47623404572412,-5.45539099306321
"blue","0.14","50","American_Indian",0.0139211136890951,0
"blue","0.14","50","Others",1.34735604898677,9.41865715360766
"orange","NaN","0","White",0,NA
"orange","NaN","0","Black",0,NA
"orange","NaN","0","Asian",0,NA
"orange","NaN","0","Hispanic",0,NA
"orange","NaN","0","American_Indian",0,NA
"orange","NaN","0","Others",0,NA
"brown","NaN","0","White",0,NA
"brown","NaN","0","Black",0,NA
"brown","NaN","0","Asian",0,NA
"brown","NaN","0","Hispanic",0,NA
"brown","NaN","0","American_Indian",0,NA
"brown","NaN","0","Others",0,NA
"yellow","NaN","0","White",0,NA
"yellow","NaN","0","Black",0,NA
"yellow","NaN","0","Asian",0,NA
"yellow","NaN","0","Hispanic",0,NA
"yellow","NaN","0","American_Indian",0,NA
"yellow","NaN","0","Others",0,NA
"green","NaN","0","White",0,NA
"green","NaN","0","Black",0,NA
"green","NaN","0","Asian",0,NA
"green","NaN","0","Hispanic",0,NA
"green","NaN","0","American_Indian",0,NA
"green","NaN","0","Others",0,NA
"purple","NaN","0","White",0,NA
"purple","NaN","0","Black",0,NA
"purple","NaN","0","Asian",0,NA
"purple","NaN","0","Hispanic",0,NA
"purple","NaN","0","American_Indian",0,NA
"purple","NaN","0","Others",0,NA
"all","0.14","50","White",19.4270145868166,19.3976319619028
"all","0.14","50","Black",21.3671031791593,-20.6806470664438
"all","0.14","50","Asian",3.36837102562409,24.871595847437
"all","0.14","50","Hispanic",4.47623404572412,-5.45539099306321
"all","0.14","50","American_Indian",0.0139211136890951,0
"all","0.14","50","Others",1.34735604898677,9.41865715360766
