"color_cluster_list","mean_gain_list","violation_found_list","demographic_list","demographic_sums","demographic_gain_list"
"purple","25.05","20","White",11.6042923890239,27.3095324685039
"purple","25.05","20","Black",3.01779179581678,21.8277691497648
"purple","25.05","20","Asian",2.21404691646503,23.2285674807339
"purple","25.05","20","Hispanic",2.74091647752172,20.5744403055363
"purple","25.05","20","American_Indian",0.0898296450438816,18.7125162795536
"purple","25.05","20","Others",0.33312277612869,26.1694451486807
"purple","25.05","20","NorthSide",3,31.6666666666667
"purple","25.05","20","FarNorthSide",14,24.2142857142857
"purple","25.05","20","FarSoutheastSide",0,NA
"purple","25.05","20","SouthSide",0,NA
"purple","25.05","20","CentralChicago",3,22.3333333333333
"purple","25.05","20","FarSouthwestSide",0,NA
"purple","25.05","20","SouthwestSide",0,NA
"purple","25.05","20","WestSide",0,NA
"purple","25.05","20","NorthwestSide",0,NA
"blue","21.8444444444444","45","White",16.7221700340372,16.9129972883606
"blue","21.8444444444444","45","Black",16.1325559780962,28.6737380044533
"blue","21.8444444444444","45","Asian",2.97227567541403,19.3200059504019
"blue","21.8444444444444","45","Hispanic",7.97533852999265,19.5139803827667
"blue","21.8444444444444","45","American_Indian",0.0762463343108504,13.5
"blue","21.8444444444444","45","Others",1.1214134481491,20.9672813099341
"blue","21.8444444444444","45","NorthSide",23,15.2173913043478
"blue","21.8444444444444","45","FarNorthSide",6,25.6666666666667
"blue","21.8444444444444","45","FarSoutheastSide",6,29.8333333333333
"blue","21.8444444444444","45","SouthSide",0,NA
"blue","21.8444444444444","45","CentralChicago",0,NA
"blue","21.8444444444444","45","FarSouthwestSide",3,20.3333333333333
"blue","21.8444444444444","45","SouthwestSide",0,NA
"blue","21.8444444444444","45","WestSide",7,34.1428571428571
"blue","21.8444444444444","45","NorthwestSide",0,NA
"orange","22.7407407407407","27","White",9.67150988473854,22.9879470013292
"orange","22.7407407407407","27","Black",8.00515953995718,23.9027237706773
"orange","22.7407407407407","27","Asian",2.36801783226592,21.5188126238198
"orange","22.7407407407407","27","Hispanic",6.09386814635488,21.2557918705732
"orange","22.7407407407407","27","American_Indian",0,NA
"orange","22.7407407407407","27","Others",0.86144459668348,23.0308497741508
"orange","22.7407407407407","27","NorthSide",0,NA
"orange","22.7407407407407","27","FarNorthSide",2,6.5
"orange","22.7407407407407","27","FarSoutheastSide",3,19
"orange","22.7407407407407","27","SouthSide",14,30.2142857142857
"orange","22.7407407407407","27","CentralChicago",2,6.5
"orange","22.7407407407407","27","FarSouthwestSide",1,9
"orange","22.7407407407407","27","SouthwestSide",2,17
"orange","22.7407407407407","27","WestSide",2,15.5
"orange","22.7407407407407","27","NorthwestSide",1,34
"green","23.8095238095238","21","White",8.17714930944302,19.9564654763575
"green","23.8095238095238","21","Black",2.17260741261597,13.6927865925797
"green","23.8095238095238","21","Asian",1.96248152263515,18.8514921712616
"green","23.8095238095238","21","Hispanic",8.22772779318925,32.0411395087168
"green","23.8095238095238","21","American_Indian",0.0439432776053338,6.61837275001322
"green","23.8095238095238","21","Others",0.416090684511279,14.7843741210478
"green","23.8095238095238","21","NorthSide",4,22
"green","23.8095238095238","21","FarNorthSide",3,24
"green","23.8095238095238","21","FarSoutheastSide",0,NA
"green","23.8095238095238","21","SouthSide",2,12.5
"green","23.8095238095238","21","CentralChicago",2,4.5
"green","23.8095238095238","21","FarSouthwestSide",1,21
"green","23.8095238095238","21","SouthwestSide",0,NA
"green","23.8095238095238","21","WestSide",6,32.5
"green","23.8095238095238","21","NorthwestSide",3,30
"yellow","NaN","0","White",0,NA
"yellow","NaN","0","Black",0,NA
"yellow","NaN","0","Asian",0,NA
"yellow","NaN","0","Hispanic",0,NA
"yellow","NaN","0","American_Indian",0,NA
"yellow","NaN","0","Others",0,NA
"yellow","NaN","0","NorthSide",0,NA
"yellow","NaN","0","FarNorthSide",0,NA
"yellow","NaN","0","FarSoutheastSide",0,NA
"yellow","NaN","0","SouthSide",0,NA
"yellow","NaN","0","CentralChicago",0,NA
"yellow","NaN","0","FarSouthwestSide",0,NA
"yellow","NaN","0","SouthwestSide",0,NA
"yellow","NaN","0","WestSide",0,NA
"yellow","NaN","0","NorthwestSide",0,NA
"brown","37","1","White",0.184590690208668,37
"brown","37","1","Black",0,NA
"brown","37","1","Asian",0.0200642054574639,37
"brown","37","1","Hispanic",0.785714285714286,37
"brown","37","1","American_Indian",0.00963081861958266,37
"brown","37","1","Others",0,NA
"brown","37","1","NorthSide",0,NA
"brown","37","1","FarNorthSide",0,NA
"brown","37","1","FarSoutheastSide",0,NA
"brown","37","1","SouthSide",0,NA
"brown","37","1","CentralChicago",0,NA
"brown","37","1","FarSouthwestSide",0,NA
"brown","37","1","SouthwestSide",0,NA
"brown","37","1","WestSide",1,37
"brown","37","1","NorthwestSide",0,NA
"all","21.9035087719298","114","White",46.3597123074513,19.2696622648408
"all","21.9035087719298","114","Black",29.3281147264861,25.6636468301463
"all","21.9035087719298","114","Asian",9.5368861522376,18.8362785601616
"all","21.9035087719298","114","Hispanic",25.8235652327728,23.7315234631231
"all","21.9035087719298","114","American_Indian",0.219650075579649,12.0659632388126
"all","21.9035087719298","114","Others",2.73207150547255,20.4516405860087
"all color","21.9035087719298","114","purple",20,16.4
"all color","21.9035087719298","114","blue",45,23.5777777777778
"all color","21.9035087719298","114","orange",27,23.1481481481481
"all color","21.9035087719298","114","green",21,20.3809523809524
"all color","21.9035087719298","114","yellow",0,NA
"all color","21.9035087719298","114","brown",1,55
"all location","21.9035087719298","114","NorthSide",30,17.3333333333333
"all location","21.9035087719298","114","FarNorthSide",25,18.64
"all location","21.9035087719298","114","FarSoutheastSide",9,28.5555555555556
"all location","21.9035087719298","114","SouthSide",16,27
"all location","21.9035087719298","114","CentralChicago",7,8.42857142857143
"all location","21.9035087719298","114","FarSouthwestSide",5,20.6
"all location","21.9035087719298","114","SouthwestSide",2,17.5
"all location","21.9035087719298","114","WestSide",16,32.125
"all location","21.9035087719298","114","NorthwestSide",4,27.75
"default","26.1491228070175","114","White",46.3597123074513,26.9285880958444
"default","26.1491228070175","114","Black",29.3281147264861,22.2242316921474
"default","26.1491228070175","114","Asian",9.5368861522376,29.3711138632945
"default","26.1491228070175","114","Hispanic",25.8235652327728,27.6749904141155
"default","26.1491228070175","114","American_Indian",0.219650075579649,33.1437039586405
"default","26.1491228070175","114","Others",2.73207150547255,28.8234329388251
"default color","26.1491228070175","114","purple",20,26.75
"default color","26.1491228070175","114","blue",45,23.5333333333333
"default color","26.1491228070175","114","orange",27,31.4444444444444
"default color","26.1491228070175","114","green",21,25.5714285714286
"default color","26.1491228070175","114","yellow",0,NA
"default color","26.1491228070175","114","brown",1,1
"default location","26.1491228070175","114","NorthSide",30,27.9333333333333
"default location","26.1491228070175","114","FarNorthSide",25,29.96
"default location","26.1491228070175","114","FarSoutheastSide",9,26
"default location","26.1491228070175","114","SouthSide",16,34.1875
"default location","26.1491228070175","114","CentralChicago",7,27.5714285714286
"default location","26.1491228070175","114","FarSouthwestSide",5,6.2
"default location","26.1491228070175","114","SouthwestSide",2,36.5
"default location","26.1491228070175","114","WestSide",16,16.5625
"default location","26.1491228070175","114","NorthwestSide",4,12.75
